date,price,forecast_price
2017-02-26,3.031,
2017-02-27,2.94,
2017-02-28,3.001,
2017-03-01,3.002,
2017-03-02,3.059,
2017-03-03,3.056,
2017-03-04,3.056,
2017-03-05,3.063,
2017-03-06,3.066,
2017-03-07,3.086,
2017-03-08,3.055,
2017-03-09,3.054,
2017-03-10,3.046,
2017-03-11,3.175,
2017-03-12,3.225,
2017-03-13,3.197,
2017-03-14,3.193,
2017-03-15,3.316,
2017-03-16,3.326,
2017-03-17,3.58,
2017-03-18,3.676,
2017-03-19,3.579,
2017-03-20,3.556,
2017-03-21,3.63,
2017-03-22,3.642,
2017-03-23,3.517,
2017-03-24,3.433,
2017-03-25,3.367,
2017-03-26,3.202,
2017-03-27,3.074,
2017-03-28,3.117,
2017-03-29,3.147,
2017-03-30,3.099,
2017-03-31,3.148,
2017-04-01,3.181,
2017-04-02,3.165,
2017-04-03,3.152,
2017-04-04,3.227,
2017-04-05,3.273,
2017-04-06,3.166,
2017-04-07,3.223,
2017-04-08,3.218,
2017-04-09,3.212,
2017-04-10,3.132,
2017-04-11,3.129,
2017-04-12,3.129,
2017-04-13,3.171,
2017-04-14,3.203,
2017-04-15,3.252,
2017-04-16,3.264,
2017-04-17,3.28,
2017-04-18,3.322,
2017-04-19,3.248,
2017-04-20,3.216,
2017-04-21,3.19,
2017-04-22,3.217,
2017-04-23,3.212,
2017-04-24,3.224,
2017-04-25,3.211,
2017-04-26,3.262,
2017-04-27,3.255,
2017-04-28,3.258,
2017-04-29,3.276,
2017-04-30,3.273,
2017-05-01,3.582,
2017-05-02,3.249,
2017-05-03,3.253,
2017-05-04,3.343,
2017-05-05,3.245,
2017-05-06,3.263,
2017-05-07,3.223,
2017-05-08,3.223,
2017-05-09,3.255,
2017-05-10,3.264,
2017-05-11,3.292,
2017-05-12,3.295,
2017-05-13,3.304,
2017-05-14,3.267,
2017-05-15,3.335,
2017-05-16,3.419,
2017-05-17,3.498,
2017-05-18,3.384,
2017-05-19,3.416,
2017-05-20,3.391,
2017-05-21,3.339,
2017-05-22,3.474,
2017-05-23,3.397,
2017-05-24,2.846,
2017-05-25,3.113,
2017-05-26,3.254,
2017-05-27,3.294,
2017-05-28,3.323,
2017-05-29,3.311,
2017-05-30,3.193,
2017-05-31,3.165,
2017-06-01,3.3,
2017-06-02,3.38,
2017-06-03,3.466,
2017-06-04,3.447,
2017-06-05,3.451,
2017-06-06,3.375,
2017-06-07,3.306,
2017-06-08,3.325,
2017-06-09,3.34,
2017-06-10,3.3,
2017-06-11,3.275,
2017-06-12,3.174,
2017-06-13,3.19,
2017-06-14,3.177,
2017-06-15,3.056,
2017-06-16,3.104,
2017-06-17,3.108,
2017-06-18,3.055,
2017-06-19,3.065,
2017-06-20,3.057,
2017-06-21,3.063,
2017-06-22,2.862,
2017-06-23,2.583,
2017-06-24,2.636,
2017-06-25,2.624,
2017-06-26,2.607,
2017-06-27,2.65,
2017-06-28,2.699,
2017-06-29,2.718,
2017-06-30,2.784,
2017-07-01,2.872,
2017-07-02,2.711,
2017-07-03,2.81,
2017-07-04,2.807,
2017-07-05,2.894,
2017-07-06,2.974,
2017-07-07,2.964,
2017-07-08,2.963,
2017-07-09,3.0,
2017-07-10,3.007,
2017-07-11,2.993,
2017-07-12,3.116,
2017-07-13,3.112,
2017-07-14,3.107,
2017-07-15,3.16,
2017-07-16,3.12,
2017-07-17,3.261,
2017-07-18,3.314,
2017-07-19,3.361,
2017-07-20,3.417,
2017-07-21,3.45,
2017-07-22,3.461,
2017-07-23,3.997,
2017-07-24,3.3,
2017-07-25,3.529,
2017-07-26,3.546,
2017-07-27,3.511,
2017-07-28,3.619,
2017-07-29,3.615,
2017-07-30,3.495,
2017-07-31,3.542,
2017-08-01,3.55,
2017-08-02,3.663,
2017-08-03,3.683,
2017-08-04,3.712,
2017-08-05,3.666,
2017-08-06,3.605,
2017-08-07,3.637,
2017-08-08,3.62,
2017-08-09,3.668,
2017-08-10,3.623,
2017-08-11,3.648,
2017-08-12,3.587,
2017-08-13,3.596,
2017-08-14,3.555,
2017-08-15,3.559,
2017-08-16,3.579,
2017-08-17,3.435,
2017-08-18,3.491,
2017-08-19,3.439,
2017-08-20,3.396,
2017-08-21,3.452,
2017-08-22,3.433,
2017-08-23,3.432,
2017-08-24,3.411,
2017-08-25,3.466,
2017-08-26,3.454,
2017-08-27,3.378,
2017-08-28,3.416,
2017-08-29,3.459,
2017-08-30,3.416,
2017-08-31,3.463,
2017-09-01,3.367,
2017-09-02,3.487,
2017-09-03,3.516,
2017-09-04,3.778,
2017-09-05,3.504,
2017-09-06,3.566,
2017-09-07,3.549,
2017-09-08,3.636,
2017-09-09,3.624,
2017-09-10,5.232,
2017-09-11,3.527,
2017-09-12,3.541,
2017-09-13,3.429,
2017-09-14,3.389,
2017-09-15,3.655,
2017-09-16,3.717,
2017-09-17,3.555,
2017-09-18,3.531,
2017-09-19,3.537,
2017-09-20,3.681,
2017-09-21,3.613,
2017-09-22,3.435,
2017-09-23,3.403,
2017-09-24,3.398,
2017-09-25,3.392,
2017-09-26,3.41,
2017-09-27,3.274,
2017-09-28,3.233,
2017-09-29,3.41,
2017-09-30,3.222,
2017-10-01,3.152,
2017-10-02,3.663,
2017-10-03,3.112,
2017-10-04,3.154,
2017-10-05,3.056,
2017-10-06,3.1,
2017-10-07,3.128,
2017-10-08,3.103,
2017-10-09,3.044,
2017-10-10,3.095,
2017-10-11,3.058,
2017-10-12,3.111,
2017-10-13,3.082,
2017-10-14,3.137,
2017-10-15,3.197,
2017-10-16,3.178,
2017-10-17,3.144,
2017-10-18,3.119,
2017-10-19,3.113,
2017-10-20,3.104,
2017-10-21,3.19,
2017-10-22,3.122,
2017-10-23,3.123,
2017-10-24,3.019,
2017-10-25,3.04,
2017-10-26,2.887,
2017-10-27,2.85,
2017-10-28,2.875,
2017-10-29,2.814,
2017-10-30,2.851,
2017-10-31,2.875,
2017-11-01,2.769,
2017-11-02,2.92,
2017-11-03,2.932,
2017-11-04,2.925,
2017-11-05,2.881,
2017-11-06,2.725,
2017-11-07,2.864,
2017-11-08,2.808,
2017-11-09,2.781,
2017-11-10,2.731,
2017-11-11,2.724,
2017-11-12,2.805,
2017-11-13,2.796,
2017-11-14,2.68,
2017-11-15,2.674,
2017-11-16,2.747,
2017-11-17,2.737,
2017-11-18,2.727,
2017-11-19,2.74,
2017-11-20,2.676,
2017-11-21,2.686,
2017-11-22,2.66,
2017-11-23,2.357,
2017-11-24,2.401,
2017-11-25,2.406,
2017-11-26,2.441,
2017-11-27,2.425,
2017-11-28,2.505,
2017-11-29,2.577,
2017-11-30,2.553,
2017-12-01,2.638,
2017-12-02,2.765,
2017-12-03,2.764,
2017-12-04,2.787,
2017-12-05,2.803,
2017-12-06,2.845,
2017-12-07,2.983,
2017-12-08,2.87,
2017-12-09,2.965,
2017-12-10,2.966,
2017-12-11,2.881,
2017-12-12,2.952,
2017-12-13,2.913,
2017-12-14,2.981,
2017-12-15,3.025,
2017-12-16,3.256,
2017-12-17,3.019,
2017-12-18,3.061,
2017-12-19,3.064,
2017-12-20,2.989,
2017-12-21,2.905,
2017-12-22,2.819,
2017-12-23,2.844,
2017-12-24,2.909,
2017-12-25,3.126,
2017-12-26,3.251,
2017-12-27,3.345,
2017-12-28,3.342,
2017-12-29,3.393,
2017-12-30,3.301,
2017-12-31,3.24,
2018-01-01,3.232,
2018-01-02,3.204,
2018-01-03,3.224,
2018-01-04,3.241,
2018-01-05,3.351,
2018-01-06,3.439,
2018-01-07,3.474,
2018-01-08,3.539,
2018-01-09,3.581,
2018-01-10,3.58,
2018-01-11,3.578,
2018-01-12,3.643,
2018-01-13,3.802,
2018-01-14,3.843,
2018-01-15,3.791,
2018-01-16,3.887,
2018-01-17,3.817,
2018-01-18,3.747,
2018-01-19,3.86,
2018-01-20,3.995,
2018-01-21,3.943,
2018-01-22,3.921,
2018-01-23,3.891,
2018-01-24,3.921,
2018-01-25,3.901,
2018-01-26,3.911,
2018-01-27,3.806,
2018-01-28,3.81,
2018-01-29,3.89,
2018-01-30,3.811,
2018-01-31,3.872,
2018-02-01,3.898,
2018-02-02,3.915,
2018-02-03,4.009,
2018-02-04,3.872,
2018-02-05,3.938,
2018-02-06,3.889,
2018-02-07,3.86,
2018-02-08,3.815,
2018-02-09,3.891,
2018-02-10,3.836,
2018-02-11,3.821,
2018-02-12,3.798,
2018-02-13,4.406,
2018-02-14,3.831,
2018-02-15,3.864,
2018-02-16,3.898,
2018-02-17,4.11,
2018-02-18,3.991,
2018-02-19,4.015,
2018-02-20,4.034,
2018-02-21,4.022,
2018-02-22,4.053,
2018-02-23,3.989,
2018-02-24,4.016,
2018-02-25,3.994,
2018-02-26,4.014,
2018-02-27,3.98,
2018-02-28,3.965,
2018-03-01,3.894,
2018-03-02,3.857,
2018-03-03,3.913,
2018-03-04,3.893,
2018-03-05,3.926,
2018-03-06,4.039,
2018-03-07,3.94,
2018-03-08,3.963,
2018-03-09,3.945,
2018-03-10,3.93,
2018-03-11,3.879,
2018-03-12,4.228,
2018-03-13,3.836,
2018-03-14,3.718,
2018-03-15,3.78,
2018-03-16,3.763,
2018-03-17,3.805,
2018-03-18,3.704,
2018-03-19,3.693,
2018-03-20,3.665,
2018-03-21,3.688,
2018-03-22,3.614,
2018-03-23,3.666,
2018-03-24,3.603,
2018-03-25,3.462,
2018-03-26,3.424,
2018-03-27,3.533,
2018-03-28,3.368,
2018-03-29,3.416,
2018-03-30,3.184,
2018-03-31,3.253,
2018-04-01,3.31,
2018-04-02,3.46,
2018-04-03,3.497,
2018-04-04,3.48,
2018-04-05,3.49,
2018-04-06,3.464,
2018-04-07,3.572,
2018-04-08,3.477,
2018-04-09,3.77,
2018-04-10,3.466,
2018-04-11,3.466,
2018-04-12,3.407,
2018-04-13,3.478,
2018-04-14,3.517,
2018-04-15,3.483,
2018-04-16,3.502,
2018-04-17,3.381,
2018-04-18,3.507,
2018-04-19,3.499,
2018-04-20,3.452,
2018-04-21,3.432,
2018-04-22,3.426,
2018-04-23,3.478,
2018-04-24,3.491,
2018-04-25,3.483,
2018-04-26,3.413,
2018-04-27,3.441,
2018-04-28,3.478,
2018-04-29,3.481,
2018-04-30,3.532,
2018-05-01,3.482,
2018-05-02,4.153,
2018-05-03,3.507,
2018-05-04,3.615,
2018-05-05,3.605,
2018-05-06,3.619,
2018-05-07,3.56,
2018-05-08,3.545,
2018-05-09,3.339,
2018-05-10,3.416,
2018-05-11,3.36,
2018-05-12,3.5,
2018-05-13,3.59,
2018-05-14,3.478,
2018-05-15,3.475,
2018-05-16,3.446,
2018-05-17,3.582,
2018-05-18,3.336,
2018-05-19,3.281,
2018-05-20,3.369,
2018-05-21,3.384,
2018-05-22,3.88,
2018-05-23,3.353,
2018-05-24,3.3,
2018-05-25,3.356,
2018-05-26,3.309,
2018-05-27,6.152,
2018-05-28,3.279,
2018-05-29,3.31,
2018-05-30,3.829,
2018-05-31,3.32,
2018-06-01,3.307,
2018-06-02,3.442,
2018-06-03,3.384,
2018-06-04,3.649,
2018-06-05,3.322,
2018-06-06,3.34,
2018-06-07,3.334,
2018-06-08,3.323,
2018-06-09,3.24,
2018-06-10,3.119,
2018-06-11,3.156,
2018-06-12,3.206,
2018-06-13,3.16,
2018-06-14,2.853,
2018-06-15,2.992,
2018-06-16,3.015,
2018-06-17,2.984,
2018-06-18,3.087,
2018-06-19,3.082,
2018-06-20,3.01,
2018-06-21,2.989,
2018-06-22,2.673,
2018-06-23,2.665,
2018-06-24,2.582,
2018-06-25,2.609,
2018-06-26,2.669,
2018-06-27,2.816,
2018-06-28,2.704,
2018-06-29,2.899,
2018-06-30,2.79,
2018-07-01,2.771,
2018-07-02,2.723,
2018-07-03,2.781,
2018-07-04,2.777,
2018-07-05,2.852,
2018-07-06,3.147,
2018-07-07,3.238,
2018-07-08,3.31,
2018-07-09,3.328,
2018-07-10,3.339,
2018-07-11,3.371,
2018-07-12,3.959,
2018-07-13,3.418,
2018-07-14,3.431,
2018-07-15,3.509,
2018-07-16,3.494,
2018-07-17,3.546,
2018-07-18,3.508,
2018-07-19,3.371,
2018-07-20,3.441,
2018-07-21,3.458,
2018-07-22,3.546,
2018-07-23,3.534,
2018-07-24,3.589,
2018-07-25,3.553,
2018-07-26,3.884,
2018-07-27,3.571,
2018-07-28,3.505,
2018-07-29,3.565,
2018-07-30,3.713,
2018-07-31,3.717,
2018-08-01,3.912,
2018-08-02,3.745,
2018-08-03,3.813,
2018-08-04,4.142,
2018-08-05,4.377,
2018-08-06,4.332,
2018-08-07,4.218,
2018-08-08,4.239,
2018-08-09,4.143,
2018-08-10,4.105,
2018-08-11,4.026,
2018-08-12,4.055,
2018-08-13,3.965,
2018-08-14,3.825,
2018-08-15,3.875,
2018-08-16,3.832,
2018-08-17,3.857,
2018-08-18,3.946,
2018-08-19,3.851,
2018-08-20,3.889,
2018-08-21,3.988,
2018-08-22,4.034,
2018-08-23,3.957,
2018-08-24,4.066,
2018-08-25,4.181,
2018-08-26,4.128,
2018-08-27,4.166,
2018-08-28,4.083,
2018-08-29,4.145,
2018-08-30,3.908,
2018-08-31,3.865,
2018-09-01,4.033,
2018-09-02,3.954,
2018-09-03,4.134,
2018-09-04,3.959,
2018-09-05,4.079,
2018-09-06,4.229,
2018-09-07,4.189,
2018-09-08,4.373,
2018-09-09,4.438,
2018-09-10,4.349,
2018-09-11,4.222,
2018-09-12,4.322,
2018-09-13,4.48,
2018-09-14,4.573,
2018-09-15,4.525,
2018-09-16,4.711,
2018-09-17,4.585,
2018-09-18,4.507,
2018-09-19,4.61,
2018-09-20,4.497,
2018-09-21,4.585,
2018-09-22,4.605,
2018-09-23,4.598,
2018-09-24,4.716,
2018-09-25,4.997,
2018-09-26,4.647,
2018-09-27,4.79,
2018-09-28,4.764,
2018-09-29,4.72,
2018-09-30,4.756,
2018-10-01,4.792,
2018-10-02,4.773,
2018-10-03,4.648,
2018-10-04,4.719,
2018-10-05,4.976,
2018-10-06,4.811,
2018-10-07,4.899,
2018-10-08,4.863,
2018-10-09,5.249,
2018-10-10,4.879,
2018-10-11,5.276,
2018-10-12,4.875,
2018-10-13,4.905,
2018-10-14,4.977,
2018-10-15,4.967,
2018-10-16,4.926,
2018-10-17,4.843,
2018-10-18,4.641,
2018-10-19,4.758,
2018-10-20,4.83,
2018-10-21,4.756,
2018-10-22,4.728,
2018-10-23,4.694,
2018-10-24,4.619,
2018-10-25,4.52,
2018-10-26,4.404,
2018-10-27,4.435,
2018-10-28,4.406,
2018-10-29,4.397,
2018-10-30,4.227,
2018-10-31,4.181,
2018-11-01,4.129,
2018-11-02,4.284,
2018-11-03,4.61,
2018-11-04,4.496,
2018-11-05,4.754,
2018-11-06,4.739,
2018-11-07,4.547,
2018-11-08,4.588,
2018-11-09,4.727,
2018-11-10,4.544,
2018-11-11,4.694,
2018-11-12,4.517,
2018-11-13,4.476,
2018-11-14,4.556,
2018-11-15,4.577,
2018-11-16,4.577,
2018-11-17,4.794,
2018-11-18,5.399,
2018-11-19,4.554,
2018-11-20,4.435,
2018-11-21,4.47,
2018-11-22,4.009,
2018-11-23,4.132,
2018-11-24,4.186,
2018-11-25,4.216,
2018-11-26,4.246,
2018-11-27,4.282,
2018-11-28,4.627,
2018-11-29,4.794,
2018-11-30,4.364,
2018-12-01,4.4,
2018-12-02,4.607,
2018-12-03,4.512,
2018-12-04,4.513,
2018-12-05,4.521,
2018-12-06,4.554,
2018-12-07,4.449,
2018-12-08,4.481,
2018-12-09,4.94,
2018-12-10,4.419,
2018-12-11,4.569,
2018-12-12,4.451,
2018-12-13,4.485,
2018-12-14,5.138,
2018-12-15,4.475,
2018-12-16,4.52,
2018-12-17,4.415,
2018-12-18,4.628,
2018-12-19,4.362,
2018-12-20,4.269,
2018-12-21,4.14,
2018-12-22,4.161,
2018-12-23,4.055,
2018-12-24,4.171,
2018-12-25,4.422,
2018-12-26,4.563,
2018-12-27,4.616,
2018-12-28,4.753,
2018-12-29,4.66,
2018-12-30,4.275,
2018-12-31,4.442,
2019-01-01,4.48,
2019-01-02,4.579,
2019-01-03,4.654,
2019-01-04,4.821,
2019-01-05,5.18,
2019-01-06,5.146,
2019-01-07,4.93,
2019-01-08,5.079,
2019-01-09,5.156,
2019-01-10,5.218,
2019-01-11,5.319,
2019-01-12,5.236,
2019-01-13,5.255,
2019-01-14,5.284,
2019-01-15,5.356,
2019-01-16,5.211,
2019-01-17,5.232,
2019-01-18,5.189,
2019-01-19,5.242,
2019-01-20,5.242,
2019-01-21,5.381,
2019-01-22,5.237,
2019-01-23,5.658,
2019-01-24,5.442,
2019-01-25,5.382,
2019-01-26,5.365,
2019-01-27,5.319,
2019-01-28,5.34,
2019-01-29,5.399,
2019-01-30,5.591,
2019-01-31,5.606,
2019-02-01,5.627,
2019-02-02,5.477,
2019-02-03,5.515,
2019-02-04,5.377,
2019-02-05,5.107,
2019-02-06,5.082,
2019-02-07,4.886,
2019-02-08,5.205,
2019-02-09,4.959,
2019-02-10,4.961,
2019-02-11,4.79,
2019-02-12,4.769,
2019-02-13,5.004,
2019-02-14,5.163,
2019-02-15,5.111,
2019-02-16,5.181,
2019-02-17,5.024,
2019-02-18,4.942,
2019-02-19,5.051,
2019-02-20,5.056,
2019-02-21,4.958,
2019-02-22,5.154,
2019-02-23,5.187,
2019-02-24,5.179,
2019-02-25,5.214,
2019-02-26,5.899,
2019-02-27,5.303,
2019-02-28,5.366,
2019-03-01,5.184,
2019-03-02,5.796,
2019-03-03,5.241,
2019-03-04,5.407,
2019-03-05,5.261,
2019-03-06,5.377,
2019-03-07,5.375,
2019-03-08,5.506,
2019-03-09,5.556,
2019-03-10,5.423,
2019-03-11,5.502,
2019-03-12,5.551,
2019-03-13,5.615,
2019-03-14,5.484,
2019-03-15,5.758,
2019-03-16,5.722,
2019-03-17,5.534,
2019-03-18,5.482,
2019-03-19,5.526,
2019-03-20,5.5,
2019-03-21,5.276,
2019-03-22,5.332,
2019-03-23,5.121,
2019-03-24,5.234,
2019-03-25,5.073,
2019-03-26,5.047,
2019-03-27,5.0,
2019-03-28,4.982,
2019-03-29,4.907,
2019-03-30,5.063,
2019-03-31,5.112,
2019-04-01,5.112,
2019-04-02,4.912,
2019-04-03,5.155,
2019-04-04,5.081,
2019-04-05,5.141,
2019-04-06,5.006,
2019-04-07,5.444,
2019-04-08,5.079,
2019-04-09,5.05,
2019-04-10,5.054,
2019-04-11,5.031,
2019-04-12,5.37,
2019-04-13,5.087,
2019-04-14,5.017,
2019-04-15,5.158,
2019-04-16,5.041,
2019-04-17,5.165,
2019-04-18,5.045,
2019-04-19,5.181,
2019-04-20,5.121,
2019-04-21,5.043,
2019-04-22,5.194,
2019-04-23,5.086,
2019-04-24,5.158,
2019-04-25,5.054,
2019-04-26,5.196,
2019-04-27,5.204,
2019-04-28,5.215,
2019-04-29,5.707,
2019-04-30,5.397,
2019-05-01,4.907,
2019-05-02,4.91,
2019-05-03,4.927,
2019-05-04,4.916,
2019-05-05,4.907,
2019-05-06,4.959,
2019-05-07,4.684,
2019-05-08,4.564,
2019-05-09,4.552,
2019-05-10,4.632,
2019-05-11,4.868,
2019-05-12,7.892,
2019-05-13,4.548,
2019-05-14,4.688,
2019-05-15,4.684,
2019-05-16,4.655,
2019-05-17,4.766,
2019-05-18,4.837,
2019-05-19,4.782,
2019-05-20,4.839,
2019-05-21,4.859,
2019-05-22,4.667,
2019-05-23,4.795,
2019-05-24,4.802,
2019-05-25,4.877,
2019-05-26,4.91,
2019-05-27,4.911,
2019-05-28,4.94,
2019-05-29,5.266,
2019-05-30,4.936,
2019-05-31,4.903,
2019-06-01,4.89,
2019-06-02,5.073,
2019-06-03,4.933,
2019-06-04,5.057,
2019-06-05,5.076,
2019-06-06,5.129,
2019-06-07,4.988,
2019-06-08,5.125,
2019-06-09,5.1,
2019-06-10,5.049,
2019-06-11,5.129,
2019-06-12,4.972,
2019-06-13,5.023,
2019-06-14,5.208,
2019-06-15,5.469,
2019-06-16,5.038,
2019-06-17,5.322,
2019-06-18,6.287,
2019-06-19,5.174,
2019-06-20,5.254,
2019-06-21,5.113,
2019-06-22,5.194,
2019-06-23,5.122,
2019-06-24,5.282,
2019-06-25,5.077,
2019-06-26,4.621,
2019-06-27,4.663,
2019-06-28,4.587,
2019-06-29,4.695,
2019-06-30,4.655,
2019-07-01,4.706,
2019-07-02,4.799,
2019-07-03,4.809,
2019-07-04,4.831,
2019-07-05,4.84,
2019-07-06,4.855,
2019-07-07,4.893,
2019-07-08,4.976,
2019-07-09,5.119,
2019-07-10,5.527,
2019-07-11,5.216,
2019-07-12,5.45,
2019-07-13,6.531,
2019-07-14,5.442,
2019-07-15,5.545,
2019-07-16,5.549,
2019-07-17,5.661,
2019-07-18,5.776,
2019-07-19,5.695,
2019-07-20,5.875,
2019-07-21,5.726,
2019-07-22,5.667,
2019-07-23,5.676,
2019-07-24,5.685,
2019-07-25,5.534,
2019-07-26,5.543,
2019-07-27,5.585,
2019-07-28,5.882,
2019-07-29,5.436,
2019-07-30,7.327,
2019-07-31,5.48,
2019-08-01,5.483,
2019-08-02,5.746,
2019-08-03,6.013,
2019-08-04,6.014,
2019-08-05,6.147,
2019-08-06,6.215,
2019-08-07,6.219,
2019-08-08,6.057,
2019-08-09,6.173,
2019-08-10,6.127,
2019-08-11,6.937,
2019-08-12,6.348,
2019-08-13,6.186,
2019-08-14,6.081,
2019-08-15,6.026,
2019-08-16,6.08,
2019-08-17,6.184,
2019-08-18,6.254,
2019-08-19,6.048,
2019-08-20,6.119,
2019-08-21,6.002,
2019-08-22,6.139,
2019-08-23,6.058,
2019-08-24,6.085,
2019-08-25,6.071,
2019-08-26,6.117,
2019-08-27,6.191,
2019-08-28,7.072,
2019-08-29,6.296,
2019-08-30,6.403,
2019-08-31,6.434,
2019-09-01,6.519,
2019-09-02,6.645,
2019-09-03,6.52,
2019-09-04,6.59,
2019-09-05,6.789,
2019-09-06,6.786,
2019-09-07,6.873,
2019-09-08,6.678,
2019-09-09,6.328,
2019-09-10,6.468,
2019-09-11,6.784,
2019-09-12,6.515,
2019-09-13,6.641,
2019-09-14,6.632,
2019-09-15,6.831,
2019-09-16,6.89,
2019-09-17,6.929,
2019-09-18,7.374,
2019-09-19,7.447,
2019-09-20,7.381,
2019-09-21,7.492,
2019-09-22,7.008,
2019-09-23,7.344,
2019-09-24,7.395,
2019-09-25,7.215,
2019-09-26,7.25,
2019-09-27,7.164,
2019-09-28,11.396,
2019-09-29,7.225,
2019-09-30,7.14,
2019-10-01,7.223,
2019-10-02,7.066,
2019-10-03,7.26,
2019-10-04,7.36,
2019-10-05,7.261,
2019-10-06,6.964,
2019-10-07,6.944,
2019-10-08,7.426,
2019-10-09,7.117,
2019-10-10,7.17,
2019-10-11,7.549,
2019-10-12,7.695,
2019-10-13,7.487,
2019-10-14,7.181,
2019-10-15,7.386,
2019-10-16,7.639,
2019-10-17,7.258,
2019-10-18,7.243,
2019-10-19,7.363,
2019-10-20,7.123,
2019-10-21,6.94,
2019-10-22,7.643,
2019-10-23,6.997,
2019-10-24,6.982,
2019-10-25,7.262,
2019-10-26,6.901,
2019-10-27,6.77,
2019-10-28,9.161,
2019-10-29,6.75,
2019-10-30,6.721,
2019-10-31,6.715,
2019-11-01,6.825,
2019-11-02,7.032,
2019-11-03,6.966,
2019-11-04,7.145,
2019-11-05,7.14,
2019-11-06,7.217,
2019-11-07,7.166,
2019-11-08,7.3,
2019-11-09,7.446,
2019-11-10,7.34,
2019-11-11,7.149,
2019-11-12,7.62,
2019-11-13,7.094,
2019-11-14,7.243,
2019-11-15,7.301,
2019-11-16,6.962,
2019-11-17,8.143,
2019-11-18,6.96,
2019-11-19,5.382,
2019-11-20,5.024,
2019-11-21,5.25,
2019-11-22,5.418,
2019-11-23,5.568,
2019-11-24,5.499,
2019-11-25,5.44,
2019-11-26,5.441,
2019-11-27,5.104,
2019-11-28,5.429,
2019-11-29,5.371,
2019-11-30,5.577,
2019-12-01,5.439,
2019-12-02,5.489,
2019-12-03,5.585,
2019-12-04,5.6,
2019-12-05,5.631,
2019-12-06,5.692,
2019-12-07,5.63,
2019-12-08,5.717,
2019-12-09,5.701,
2019-12-10,5.737,
2019-12-11,5.866,
2019-12-12,5.746,
2019-12-13,5.799,
2019-12-14,5.769,
2019-12-15,5.812,
2019-12-16,6.062,
2019-12-17,5.861,
2019-12-18,5.96,
2019-12-19,5.637,
2019-12-20,5.565,
2019-12-21,5.567,
2019-12-22,5.537,
2019-12-23,5.606,
2019-12-24,5.757,
2019-12-25,5.906,
2019-12-26,5.94,
2019-12-27,6.203,
2019-12-28,6.133,
2019-12-29,6.198,
2019-12-30,6.041,
2019-12-31,6.233,
2020-01-01,6.216,
2020-01-02,6.171,
2020-01-03,6.658,
2020-01-04,6.542,
2020-01-05,6.457,
2020-01-06,6.361,
2020-01-07,6.686,
2020-01-08,6.775,
2020-01-09,7.978,
2020-01-10,6.616,
2020-01-11,6.638,
2020-01-12,6.801,
2020-01-13,6.933,
2020-01-14,6.848,
2020-01-15,6.498,
2020-01-16,6.683,
2020-01-17,6.888,
2020-01-18,6.738,
2020-01-19,6.731,
2020-01-20,6.481,
2020-01-21,6.522,
2020-01-22,6.432,
2020-01-23,6.456,
2020-01-24,6.264,
2020-01-25,6.208,
2020-01-26,6.651,
2020-01-27,6.149,
2020-01-28,6.322,
2020-01-29,7.076,
2020-01-30,6.39,
2020-01-31,6.415,
2020-02-01,6.44,
2020-02-02,6.42,
2020-02-03,6.603,
2020-02-04,6.308,
2020-02-05,6.438,
2020-02-06,6.761,
2020-02-07,6.553,
2020-02-08,6.491,
2020-02-09,6.743,
2020-02-10,6.626,
2020-02-11,6.614,
2020-02-12,6.564,
2020-02-13,6.445,
2020-02-14,6.574,
2020-02-15,6.55,
2020-02-16,6.548,
2020-02-17,6.581,
2020-02-18,8.44,
2020-02-19,6.604,
2020-02-20,6.279,
2020-02-21,6.442,
2020-02-22,6.798,
2020-02-23,6.406,
2020-02-24,6.475,
2020-02-25,6.366,
2020-02-26,6.316,
2020-02-27,6.471,
2020-02-28,6.224,
2020-02-29,6.319,
2020-03-01,6.214,
2020-03-02,6.379,
2020-03-03,6.477,
2020-03-04,6.472,
2020-03-05,6.683,
2020-03-06,6.719,
2020-03-07,6.839,
2020-03-08,6.706,
2020-03-09,6.78,
2020-03-10,6.819,
2020-03-11,6.764,
2020-03-12,6.515,
2020-03-13,6.57,
2020-03-14,7.272,
2020-03-15,6.44,
2020-03-16,6.291,
2020-03-17,6.381,
2020-03-18,6.335,
2020-03-19,6.067,
2020-03-20,6.057,
2020-03-21,6.112,
2020-03-22,5.991,
2020-03-23,6.009,
2020-03-24,5.839,
2020-03-25,5.77,
2020-03-26,5.913,
2020-03-27,5.802,
2020-03-28,5.928,
2020-03-29,6.202,
2020-03-30,5.988,
2020-03-31,5.578,
2020-04-01,5.948,
2020-04-02,6.207,
2020-04-03,6.298,
2020-04-04,6.506,
2020-04-05,6.213,
2020-04-06,6.23,
2020-04-07,6.204,
2020-04-08,6.389,
2020-04-09,6.437,
2020-04-10,6.375,
2020-04-11,6.577,
2020-04-12,6.643,
2020-04-13,6.599,
2020-04-14,6.947,
2020-04-15,6.857,
2020-04-16,6.759,
2020-04-17,6.75,
2020-04-18,6.602,
2020-04-19,6.651,
2020-04-20,6.636,
2020-04-21,6.722,
2020-04-22,6.714,
2020-04-23,6.72,
2020-04-24,6.461,
2020-04-25,6.668,
2020-04-26,6.5,
2020-04-27,6.373,
2020-04-28,6.53,
2020-04-29,6.532,
2020-04-30,6.491,
2020-05-01,6.317,
2020-05-02,6.471,
2020-05-03,6.445,
2020-05-04,6.445,
2020-05-05,6.477,
