date,price,forecast_price
2022-02-05,142.258,
2022-02-06,149.972,
2022-02-07,152.603,
2022-02-08,151.023,
2022-02-09,147.69150000000002,
2022-02-10,144.36,
2022-02-11,145.709,
2022-02-12,145.172,
2022-02-13,148.289,
2022-02-14,145.612,
2022-02-15,141.256,
2022-02-16,147.193,
2022-02-17,145.915,
2022-02-18,145.941,
2022-02-19,171.205,
2022-02-20,142.323,
2022-02-21,142.94,
2022-02-22,155.011,
2022-02-23,144.413,
2022-02-24,142.845,
2022-02-25,144.406,
2022-02-26,145.537,
2022-02-27,150.206,
2022-02-28,151.226,
2022-03-01,145.977,
2022-03-02,147.209,
2022-03-03,148.806,
2022-03-04,146.55,
2022-03-05,146.143,
2022-03-06,159.679,
2022-03-07,174.461,
2022-03-08,156.207,
2022-03-09,153.059,
2022-03-10,151.249,
2022-03-11,150.322,
2022-03-12,151.067,
2022-03-13,155.55,
2022-03-14,147.855,
2022-03-15,153.339,
2022-03-16,153.458,
2022-03-17,157.303,
2022-03-18,156.675,
2022-03-19,172.847,
2022-03-20,159.062,
2022-03-21,160.531,
2022-03-22,152.768,
2022-03-23,159.057,
2022-03-24,154.348,
2022-03-25,156.263,
2022-03-26,166.872,
2022-03-27,162.283,
2022-03-28,162.115,
2022-03-29,171.738,
2022-03-30,159.018,
2022-03-31,159.68,
2022-04-01,169.864,
2022-04-02,171.982,
2022-04-03,181.482,
2022-04-04,174.103,
2022-04-05,177.538,
2022-04-06,181.291,
2022-04-07,183.008,
2022-04-08,177.781,
2022-04-09,184.191,
2022-04-10,192.53,
2022-04-11,201.819,
2022-04-12,179.335,
2022-04-13,181.4205,
2022-04-14,183.506,
2022-04-15,180.134,
2022-04-16,180.239,
2022-04-17,182.336,
2022-04-18,200.254,
2022-04-19,184.131,
2022-04-20,187.78,
2022-04-21,191.144,
2022-04-22,184.047,
2022-04-23,186.416,
2022-04-24,178.85,
2022-04-25,184.13,
2022-04-26,156.125,
2022-04-27,179.098,
2022-04-28,180.916,
2022-04-29,174.017,
2022-04-30,175.539,
2022-05-01,181.985,
2022-05-02,178.07,
2022-05-03,171.945,
2022-05-04,171.169,
2022-05-05,186.735,
2022-05-06,176.917,
2022-05-07,174.282,
2022-05-08,169.875,
2022-05-09,170.456,
2022-05-10,178.405,
2022-05-11,170.004,
2022-05-12,177.366,
2022-05-13,165.792,
2022-05-14,161.472,
2022-05-15,164.54,
2022-05-16,160.688,
2022-05-17,161.59,
2022-05-18,167.398,
2022-05-19,157.996,
2022-05-20,158.006,
2022-05-21,159.901,
2022-05-22,156.0,
2022-05-23,154.733,
2022-05-24,154.286,
2022-05-25,161.767,
2022-05-26,154.452,
2022-05-27,162.419,
2022-05-28,156.129,
2022-05-29,168.74,
2022-05-30,164.688,
2022-05-31,179.033,
2022-06-01,167.605,
2022-06-02,160.461,
2022-06-03,162.813,
2022-06-04,160.5,
2022-06-05,159.776,
2022-06-06,160.678,
2022-06-07,158.965,
2022-06-08,159.809,
2022-06-09,163.645,
2022-06-10,159.7,
2022-06-11,161.08,
2022-06-12,117.442,
2022-06-13,170.618,
2022-06-14,163.921,
2022-06-15,161.642,
2022-06-16,156.812,
2022-06-17,161.368,
2022-06-18,151.618,
2022-06-19,154.896,
2022-06-20,158.194,
2022-06-21,156.301,
2022-06-22,153.448,
2022-06-23,152.364,
2022-06-24,151.055,
2022-06-25,152.603,
2022-06-26,155.886,
2022-06-27,158.536,
2022-06-28,157.674,
2022-06-29,158.77,
2022-06-30,157.827,
2022-07-01,157.149,
2022-07-02,153.172,
2022-07-03,159.461,
2022-07-04,155.54,
2022-07-05,156.022,
2022-07-06,151.917,
2022-07-07,151.198,
2022-07-08,156.106,
2022-07-09,154.755,
2022-07-10,159.432,
2022-07-11,156.312,
2022-07-12,157.42,
2022-07-13,155.34,
2022-07-14,155.215,
2022-07-15,165.247,
2022-07-16,154.815,
2022-07-17,156.459,
2022-07-18,160.894,
2022-07-19,182.418,
2022-07-20,183.633,
2022-07-21,149.213,
2022-07-22,157.502,
2022-07-23,155.836,
2022-07-24,158.651,
2022-07-25,160.621,
2022-07-26,163.41,
2022-07-27,163.92,
2022-07-28,166.163,
2022-07-29,163.928,
2022-07-30,160.665,
2022-07-31,172.341,
2022-08-01,173.575,
2022-08-02,169.121,
2022-08-03,157.538,
2022-08-04,157.017,
2022-08-05,175.912,
2022-08-06,167.495,
2022-08-07,170.906,
2022-08-08,164.59,
2022-08-09,170.669,
2022-08-10,166.174,
2022-08-11,162.358,
2022-08-12,167.128,
2022-08-13,158.894,
2022-08-14,168.818,
2022-08-15,171.941,
2022-08-16,155.25,
2022-08-17,167.166,
2022-08-18,161.257,
2022-08-19,169.338,
2022-08-20,172.097,
2022-08-21,164.599,
2022-08-22,230.486,
2022-08-23,161.978,
2022-08-24,159.171,
2022-08-25,159.215,
2022-08-26,160.246,
2022-08-27,161.473,
2022-08-28,162.611,
2022-08-29,161.92,
2022-08-30,156.861,
2022-08-31,157.239,
2022-09-01,161.432,
2022-09-02,159.325,
2022-09-03,158.098,
2022-09-04,162.315,
2022-09-05,163.063,
2022-09-06,165.263,
2022-09-07,161.376,
2022-09-08,157.99,
2022-09-09,158.29,
2022-09-10,166.573,
2022-09-11,161.643,
2022-09-12,153.729,
2022-09-13,162.57,
2022-09-14,155.822,
2022-09-15,163.593,
2022-09-16,153.315,
2022-09-17,152.467,
2022-09-18,148.11,
2022-09-19,155.434,
2022-09-20,155.491,
2022-09-21,155.723,
2022-09-22,152.022,
2022-09-23,155.062,
2022-09-24,186.559,
2022-09-25,152.396,
2022-09-26,149.248,
2022-09-27,149.615,
2022-09-28,152.797,
2022-09-29,146.094,
2022-09-30,149.893,
2022-10-01,150.916,
2022-10-02,157.779,
2022-10-03,152.308,
2022-10-04,155.048,
2022-10-05,153.326,
2022-10-06,159.996,
2022-10-07,158.662,
2022-10-08,161.183,
2022-10-09,159.152,
2022-10-10,162.567,
2022-10-11,161.609,
2022-10-12,160.927,
2022-10-13,162.294,
2022-10-14,161.117,
2022-10-15,160.608,
2022-10-16,163.298,
2022-10-17,128.561,
2022-10-18,160.215,
2022-10-19,164.125,
2022-10-20,153.961,
2022-10-21,155.825,
2022-10-22,148.769,
2022-10-23,158.014,
2022-10-24,154.483,
2022-10-25,157.738,
2022-10-26,157.228,
2022-10-27,162.054,
2022-10-28,163.102,
2022-10-29,163.657,
2022-10-30,165.962,
2022-10-31,155.923,
2022-11-01,162.484,
2022-11-02,162.057,
2022-11-03,162.455,
2022-11-04,162.025,
2022-11-05,158.69,
2022-11-06,159.221,
2022-11-07,157.311,
2022-11-08,174.691,
2022-11-09,156.871,
2022-11-10,161.093,
2022-11-11,157.978,
2022-11-12,158.311,
2022-11-13,162.905,
2022-11-14,155.294,
2022-11-15,155.171,
2022-11-16,167.503,
2022-11-17,158.35,
2022-11-18,150.7,
2022-11-19,139.771,
2022-11-20,151.965,
2022-11-21,161.94,
2022-11-22,188.337,
2022-11-23,185.562,
2022-11-24,180.64,
2022-11-25,171.83,
2022-11-26,170.881,
2022-11-27,180.194,
2022-11-28,163.71,
2022-11-29,174.154,
2022-11-30,172.471,
2022-12-01,173.49,
2022-12-02,191.084,
2022-12-03,180.16,
2022-12-04,177.587,
2022-12-05,167.259,
2022-12-06,177.3,
2022-12-07,179.105,
2022-12-08,178.962,
2022-12-09,176.21,
2022-12-10,185.058,
2022-12-11,185.853,
2022-12-12,186.648,
2022-12-13,183.115,
2022-12-14,201.318,
2022-12-15,192.673,
2022-12-16,173.406,
2022-12-17,206.717,
2022-12-18,193.194,
2022-12-19,179.671,
2022-12-20,180.34,
2022-12-21,180.462,
2022-12-22,173.252,
2022-12-23,185.914,
2022-12-24,181.169,
2022-12-25,187.043,
2022-12-26,184.197,
2022-12-27,189.262,
2022-12-28,180.235,
2022-12-29,186.457,
2022-12-30,174.888,
2022-12-31,183.063,
2023-01-01,181.369,
2023-01-02,179.0645,
2023-01-03,176.76,
2023-01-04,179.444,
2023-01-05,192.51,
2023-01-06,199.599,
2023-01-07,190.887,
2023-01-08,185.557,
2023-01-09,188.89,
2023-01-10,188.728,
2023-01-11,189.823,
2023-01-12,182.622,
2023-01-13,175.805,
2023-01-14,177.557,
2023-01-15,179.449,
2023-01-16,184.152,
2023-01-17,188.855,
2023-01-18,206.451,
2023-01-19,180.952,
2023-01-20,192.529,
2023-01-21,176.547,
2023-01-22,179.704,
2023-01-23,175.893,
2023-01-24,167.405,
2023-01-25,179.216,
2023-01-26,198.54,
2023-01-27,180.682,
2023-01-28,192.145,
2023-01-29,184.612,
2023-01-30,181.736,
2023-01-31,182.881,
2023-02-01,189.565,
2023-02-02,185.346,
2023-02-03,192.519,
2023-02-04,191.06,
2023-02-05,196.469,
2023-02-06,183.341,
2023-02-07,176.548,
2023-02-08,189.851,
2023-02-09,187.667,
2023-02-10,184.41,
2023-02-11,181.471,
2023-02-12,184.073,
2023-02-13,198.584,
2023-02-14,192.889,
2023-02-15,187.519,
2023-02-16,188.38,
2023-02-17,187.258,
2023-02-18,183.686,
2023-02-19,182.441,
2023-02-20,181.56,
2023-02-21,186.214,
2023-02-22,193.546,
2023-02-23,190.978,
2023-02-24,193.115,
2023-02-25,187.31,
2023-02-26,183.947,
2023-02-27,183.431,
2023-02-28,182.915,
2023-03-01,188.2,
2023-03-02,195.797,
2023-03-03,194.731,
2023-03-04,184.76,
2023-03-05,194.567,
2023-03-06,199.15,
2023-03-07,194.713,
2023-03-08,203.13,
2023-03-09,195.862,
2023-03-10,220.561,
2023-03-11,210.097,
2023-03-12,212.158,
2023-03-13,196.119,
2023-03-14,193.288,
2023-03-15,191.63,
2023-03-16,187.531,
2023-03-17,189.539,
2023-03-18,192.319,
2023-03-19,195.1,
2023-03-20,196.314,
2023-03-21,225.686,
2023-03-22,231.118,
2023-03-23,243.765,
2023-03-24,268.045,
2023-03-25,225.212,
2023-03-26,250.861,
2023-03-27,224.28,
2023-03-28,247.006,
2023-03-29,254.594,
2023-03-30,240.524,
2023-03-31,239.15,
2023-04-01,266.253,
2023-04-02,263.998,
2023-04-03,304.872,
2023-04-04,265.789,
2023-04-05,281.46,
2023-04-06,261.653,
2023-04-07,262.677,
2023-04-08,290.264,
2023-04-09,267.572,
2023-04-10,285.337,
2023-04-11,297.631,
2023-04-12,312.166,
2023-04-13,289.32,
2023-04-14,320.78,
2023-04-15,330.495,
2023-04-16,316.222,
2023-04-17,323.02,
2023-04-18,316.045,
2023-04-19,310.339,
2023-04-20,312.034,
2023-04-21,305.706,
2023-04-22,320.138,
2023-04-23,329.169,
2023-04-24,300.715,
2023-04-25,326.153,
2023-04-26,301.694,
2023-04-27,298.596,
2023-04-28,306.285,
2023-04-29,287.627,
2023-04-30,281.74,
2023-05-01,305.527,
2023-05-02,289.536,
2023-05-03,276.628,
2023-05-04,274.385,
2023-05-05,270.282,
2023-05-06,314.168,
2023-05-07,271.73,
2023-05-08,277.3,
2023-05-09,272.64,
2023-05-10,266.098,
2023-05-11,263.786,
2023-05-12,261.633,
2023-05-13,271.168,
2023-05-14,256.977,
2023-05-15,241.899,
2023-05-16,271.699,
2023-05-17,259.935,
2023-05-18,270.248,
2023-05-19,247.485,
2023-05-20,267.715,
2023-05-21,252.483,
2023-05-22,245.058,
2023-05-23,249.531,
2023-05-24,258.326,
2023-05-25,241.067,
2023-05-26,253.748,
2023-05-27,255.055,
2023-05-28,255.85,
2023-05-29,287.877,
2023-05-30,291.103,
2023-05-31,271.4,
2023-06-01,277.213,
2023-06-02,264.216,
2023-06-03,276.22,
2023-06-04,272.023,
2023-06-05,271.081,
2023-06-06,282.573,
2023-06-07,262.457,
2023-06-08,271.169,
2023-06-09,280.036,
2023-06-10,282.194,
2023-06-11,259.146,
2023-06-12,292.746,
2023-06-13,291.42,
2023-06-14,294.253,
2023-06-15,282.164,
2023-06-16,288.272,
2023-06-17,282.25,
2023-06-18,285.519,
2023-06-19,283.751,
2023-06-20,292.61,
2023-06-21,278.924,
2023-06-22,285.64,
2023-06-23,283.627,
2023-06-24,284.042,
2023-06-25,278.554,
2023-06-26,266.488,
2023-06-27,260.004,
2023-06-28,265.222,
2023-06-29,246.162,
2023-06-30,270.572,
2023-07-01,258.795,
2023-07-02,252.298,
2023-07-03,275.415,
2023-07-04,233.715,
2023-07-05,240.939,
2023-07-06,236.933,
2023-07-07,260.607,
2023-07-08,251.97950000000003,
2023-07-09,243.352,
2023-07-10,251.497,
2023-07-11,276.024,
2023-07-12,186.052,
2023-07-13,226.899,
2023-07-14,144.279,
2023-07-15,252.021,
2023-07-16,215.465,
2023-07-17,222.844,
2023-07-18,227.702,
2023-07-19,220.74,
2023-07-20,225.438,
2023-07-21,233.835,
2023-07-22,232.322,
2023-07-23,238.324,
2023-07-24,237.37,
2023-07-25,245.452,
2023-07-26,234.804,
2023-07-27,239.491,
2023-07-28,238.624,
2023-07-29,233.03,
2023-07-30,279.777,
2023-07-31,237.79,
2023-08-01,262.247,
2023-08-02,330.159,
2023-08-03,239.188,
2023-08-04,246.55,
2023-08-05,255.832,
2023-08-06,238.64,
2023-08-07,272.593,
2023-08-08,230.264,
2023-08-09,230.98,
2023-08-10,231.203,
2023-08-11,269.47,
2023-08-12,250.773,
2023-08-13,243.266,
2023-08-14,226.05,
2023-08-15,224.079,
2023-08-16,229.559,
2023-08-17,234.762,
2023-08-18,235.627,
2023-08-19,247.233,
2023-08-20,246.51,
2023-08-21,259.435,
2023-08-22,261.798,
2023-08-23,238.989,
2023-08-24,234.431,
2023-08-25,246.21,
2023-08-26,243.08,
2023-08-27,239.32,
2023-08-28,236.189,
2023-08-29,230.297,
2023-08-30,232.813,
2023-08-31,237.951,
2023-09-01,247.829,
2023-09-02,268.856,
2023-09-03,243.753,
2023-09-04,268.237,
2023-09-05,263.102,
2023-09-06,251.635,
2023-09-07,292.365,
2023-09-08,262.455,
2023-09-09,248.363,
2023-09-10,246.253,
2023-09-11,251.988,
2023-09-12,267.58,
2023-09-13,256.059,
2023-09-14,260.584,
2023-09-15,255.8605,
2023-09-16,251.137,
2023-09-17,256.056,
2023-09-18,252.94,
2023-09-19,249.852,
2023-09-20,203.573,
2023-09-21,243.43,
2023-09-22,241.835,
2023-09-23,252.235,
2023-09-24,256.254,
2023-09-25,252.276,
2023-09-26,277.458,
2023-09-27,259.34,
2023-09-28,255.405,
2023-09-29,266.825,
2023-09-30,269.474,
2023-10-01,253.172,
2023-10-02,277.188,
2023-10-03,261.139,
2023-10-04,252.805,
2023-10-05,267.439,
2023-10-06,267.0,
2023-10-07,276.764,
2023-10-08,147.941,
2023-10-09,300.548,
2023-10-10,265.914,
2023-10-11,274.981,
2023-10-12,267.189,
2023-10-13,287.534,
2023-10-14,302.11,
2023-10-15,267.21,
2023-10-16,270.894,
2023-10-17,280.506,
2023-10-18,270.546,
2023-10-19,269.276,
2023-10-20,268.087,
2023-10-21,266.347,
2023-10-22,277.992,
2023-10-23,260.045,
2023-10-24,274.419,
2023-10-25,275.55,
2023-10-26,262.66,
2023-10-27,272.001,
2023-10-28,245.997,
2023-10-29,246.9775,
2023-10-30,247.958,
2023-10-31,254.129,
2023-11-01,252.282,
2023-11-02,254.99,
2023-11-03,255.857,
2023-11-04,251.912,
2023-11-05,286.51,
2023-11-06,251.8,
2023-11-07,252.82,
2023-11-08,255.24,
2023-11-09,258.715,
2023-11-10,255.054,
2023-11-11,245.623,
2023-11-12,252.577,
2023-11-13,240.568,
2023-11-14,239.454,
2023-11-15,222.93,
2023-11-16,217.12,
2023-11-17,218.706,
2023-11-18,220.281,
2023-11-19,200.903,
2023-11-20,233.197,
2023-11-21,201.77,
2023-11-22,219.624,
2023-11-23,199.745,
2023-11-24,212.567,
2023-11-25,224.355,
2023-11-26,207.0,
2023-11-27,231.267,
2023-11-28,226.23,
2023-11-29,232.337,
2023-11-30,225.824,
2023-12-01,238.825,
2023-12-02,241.267,
2023-12-03,238.286,
2023-12-04,235.305,
2023-12-05,237.046,
2023-12-06,227.813,
2023-12-07,250.31,
2023-12-08,247.2185,
2023-12-09,244.127,
2023-12-10,248.008,
2023-12-11,229.167,
2023-12-12,239.502,
2023-12-13,231.51,
2023-12-14,253.778,
2023-12-15,232.625,
2023-12-16,231.5245,
2023-12-17,230.424,
2023-12-18,241.719,
2023-12-19,232.354,
2023-12-20,226.348,
2023-12-21,232.157,
2023-12-22,237.406,
2023-12-23,227.735,
2023-12-24,239.0,
2023-12-25,232.6675,
2023-12-26,226.335,
2023-12-27,230.194,
2023-12-28,232.997,
2023-12-29,224.847,
2023-12-30,231.994,
2023-12-31,222.505,
2024-01-01,235.968,
2024-01-02,225.0,
2024-01-03,227.8973333333333,
2024-01-04,230.79466666666667,
2024-01-05,233.692,
2024-01-06,235.926,
2024-01-07,228.402,
2024-01-08,232.307,
2024-01-09,242.998,
2024-01-10,240.738,
2024-01-11,256.883,
2024-01-12,263.54,
2024-01-13,252.52,
2024-01-14,218.44,
2024-01-15,243.447,
2024-01-16,238.35,
2024-01-17,252.816,
2024-01-18,253.658,
2024-01-19,254.5,
2024-01-20,249.179,
2024-01-21,239.55,
2024-01-22,251.1795,
2024-01-23,262.809,
2024-01-24,238.62,
2024-01-25,236.92,
2024-01-26,240.0,
2024-01-27,236.26,
2024-01-28,241.161,
2024-01-29,235.9155,
2024-01-30,230.67,
2024-01-31,230.34,
2024-02-01,236.239,
2024-02-02,235.065,
2024-02-03,246.945,
2024-02-04,254.453,
2024-02-05,252.646,
2024-02-06,250.839,
2024-02-07,249.032,
2024-02-08,239.62,
2024-02-09,228.417,
2024-02-10,232.843,
2024-02-11,236.539,
2024-02-12,232.12,
2024-02-13,123.853,
2024-02-14,174.661,
2024-02-15,225.469,
2024-02-16,236.06,
2024-02-17,229.135,
2024-02-18,218.842,
2024-02-19,221.518,
2024-02-20,219.95,
2024-02-21,230.212,
2024-02-22,238.242,
2024-02-23,223.575,
2024-02-24,236.952,
2024-02-25,232.407,
2024-02-26,280.91,
2024-02-27,230.793,
2024-02-28,247.05,
2024-02-29,249.735,
2024-03-01,249.234,
2024-03-02,255.043,
2024-03-03,249.909,
2024-03-04,235.305,
2024-03-05,240.769,
2024-03-06,245.0,
2024-03-07,248.649,
2024-03-08,232.805,
2024-03-09,239.428,
2024-03-10,241.069,
2024-03-11,246.541,
2024-03-12,242.05,
2024-03-13,235.75,
2024-03-14,235.59,
2024-03-15,235.43,
2024-03-16,235.098,
2024-03-17,230.75,
2024-03-18,233.405,
2024-03-19,228.631,
2024-03-20,232.503,
2024-03-21,241.07,
2024-03-22,241.132,
2024-03-23,241.107,
2024-03-24,240.626,
2024-03-25,228.836,
2024-03-26,231.605,
2024-03-27,236.672,
2024-03-28,250.54,
2024-03-29,241.7,
2024-03-30,245.58,
2024-03-31,254.872,
2024-04-01,264.415,
2024-04-02,262.383,
2024-04-03,244.15,
2024-04-04,268.8,
2024-04-05,255.502,
2024-04-06,244.17,
2024-04-07,244.315,
2024-04-08,255.932,
2024-04-09,252.207,
2024-04-10,248.482,
2024-04-11,244.055,
2024-04-12,244.843,
2024-04-13,246.007,
2024-04-14,255.058,
2024-04-15,240.265,
2024-04-16,232.52,
2024-04-17,226.0,
2024-04-18,227.552,
2024-04-19,234.723,
2024-04-20,231.32,
2024-04-21,237.264,
2024-04-22,235.081,
2024-04-23,234.5125,
2024-04-24,233.944,
2024-04-25,271.582,
2024-04-26,266.541,
2024-04-27,221.58,
2024-04-28,233.313,
2024-04-29,232.09,
2024-04-30,239.217,
2024-05-01,237.7445,
2024-05-02,236.272,
2024-05-03,248.44,
2024-05-04,258.871,
2024-05-05,239.58,
2024-05-06,246.0475,
2024-05-07,252.515,
2024-05-08,248.0825,
2024-05-09,243.65,
2024-05-10,245.31,
2024-05-11,248.754,
2024-05-12,261.409,
2024-05-13,252.995,
2024-05-14,256.974,
2024-05-15,247.641,
2024-05-16,260.065,
2024-05-17,262.22566666666665,
2024-05-18,264.38633333333337,
2024-05-19,266.547,
2024-05-20,268.691,
2024-05-21,262.93,
2024-05-22,266.004,
2024-05-23,241.041,
2024-05-24,247.267,
2024-05-25,251.9905,
2024-05-26,256.714,
2024-05-27,253.9145,
2024-05-28,251.115,
2024-05-29,255.8135,
2024-05-30,260.512,
2024-05-31,253.111,
2024-06-01,245.71,
2024-06-02,239.5,
2024-06-03,240.09,
2024-06-04,245.08,
2024-06-05,242.367,
2024-06-06,236.436,
2024-06-07,230.505,
2024-06-08,223.995,
2024-06-09,224.4505,
2024-06-10,224.906,
2024-06-11,226.61,
2024-06-12,258.461,
2024-06-13,222.99,
2024-06-14,222.22,
2024-06-15,222.408,
2024-06-16,223.067,
2024-06-17,234.278,
2024-06-18,221.34,
2024-06-19,224.21,
2024-06-20,226.327,
2024-06-21,224.149,
2024-06-22,210.543,
2024-06-23,231.044,
2024-06-24,218.912,
2024-06-25,206.78,
2024-06-26,234.68,
2024-06-27,226.883,
2024-06-28,223.644,
2024-06-29,231.05,
2024-06-30,217.58,
2024-07-01,213.22,
2024-07-02,213.967,
2024-07-03,225.0,
2024-07-04,221.008,
2024-07-05,219.35,
2024-07-06,227.804,
2024-07-07,237.657,
2024-07-08,221.535,
2024-07-09,226.685,
2024-07-10,224.408,
2024-07-11,214.335,
2024-07-12,211.97,
2024-07-13,213.775,
2024-07-14,219.526,
2024-07-15,228.691,
2024-07-16,224.551,
2024-07-17,217.403,
2024-07-18,220.54,
2024-07-19,217.65,
2024-07-20,227.403,
2024-07-21,225.738,
2024-07-22,224.073,
2024-07-23,232.77,
2024-07-24,224.498,
2024-07-25,213.08,
2024-07-26,229.523,
2024-07-27,226.98,
2024-07-28,244.228,
2024-07-29,236.586,
2024-07-30,231.08,
2024-07-31,234.674,
2024-08-01,245.155,
2024-08-02,239.45,
2024-08-03,240.145,
2024-08-04,240.199,
2024-08-05,240.186,
2024-08-06,240.173,
2024-08-07,240.16,
2024-08-08,249.979,
2024-08-09,248.272,
2024-08-10,232.485,
2024-08-11,233.062,
2024-08-12,222.701,
2024-08-13,195.5,
2024-08-14,221.732,
2024-08-15,226.71,
2024-08-16,228.15,
2024-08-17,242.445,
2024-08-18,234.8275,
2024-08-19,227.21,
2024-08-20,225.36,
2024-08-21,212.03,
2024-08-22,221.52,
2024-08-23,198.95,
2024-08-24,209.56,
2024-08-25,227.689,
2024-08-26,255.784,
2024-08-27,243.65266666666665,
2024-08-28,231.52133333333333,
2024-08-29,219.39,
2024-08-30,214.695,
2024-08-31,210.0,
2024-09-01,235.098,
2024-09-02,228.253,
2024-09-03,241.654,
2024-09-04,253.815,
2024-09-05,248.35,
2024-09-06,241.048,
2024-09-07,233.746,
2024-09-08,240.214,
2024-09-09,233.412,
2024-09-10,226.61,
2024-09-11,237.67,
2024-09-12,242.286,
2024-09-13,241.907,
2024-09-14,241.528,
2024-09-15,258.412,
2024-09-16,242.3,
2024-09-17,234.03,
2024-09-18,239.92,
2024-09-19,240.473,
2024-09-20,243.35,
2024-09-21,243.865,
2024-09-22,245.66,
2024-09-23,249.26,
2024-09-24,230.188,
2024-09-25,239.237,
2024-09-26,239.045,
2024-09-27,250.616,
2024-09-28,249.351,
2024-09-29,253.34,
2024-09-30,241.7275,
2024-10-01,230.115,
2024-10-02,248.029,
2024-10-03,234.466,
2024-10-04,245.87,
2024-10-05,241.14566666666667,
2024-10-06,236.4213333333333,
2024-10-07,231.697,
2024-10-08,219.5,
2024-10-09,272.993,
2024-10-10,230.11,
2024-10-11,247.59,
2024-10-12,238.775,
2024-10-13,229.96,
2024-10-14,238.16,
2024-10-15,253.387,
2024-10-16,268.614,
2024-10-17,251.955,
2024-10-18,235.296,
2024-10-19,236.905,
2024-10-20,249.516,
2024-10-21,229.695,
2024-10-22,226.647,
2024-10-23,260.17,
2024-10-24,245.691,
2024-10-25,217.26,
2024-10-26,233.599,
2024-10-27,234.076,
2024-10-28,231.359,
2024-10-29,228.2,
2024-10-30,249.008,
2024-10-31,246.45333333333332,
2024-11-01,243.89866666666663,
2024-11-02,241.344,
2024-11-03,240.512,
2024-11-04,248.763,
2024-11-05,259.798,
2024-11-06,251.361,
2024-11-07,242.924,
2024-11-08,240.982,
2024-11-09,239.04,
2024-11-10,240.634,
2024-11-11,239.039,
2024-11-12,237.723,
2024-11-13,241.87616666666668,
2024-11-14,246.0293333333333,
2024-11-15,250.1825,
2024-11-16,254.33566666666667,
2024-11-17,258.48883333333333,
2024-11-18,262.642,
2024-11-19,261.6893333333333,
2024-11-20,260.7366666666667,
2024-11-21,259.784,
2024-11-22,258.8313333333333,
2024-11-23,257.8786666666667,
2024-11-24,256.926,
2024-11-25,256.926,
2024-11-26,256.926,
2024-11-27,256.926,
2024-11-28,256.926,
2024-11-29,256.926,
2024-11-30,256.926,
2024-12-01,256.926,
2024-12-02,256.926,
2024-12-03,256.926,
2024-12-04,256.926,
2024-12-05,256.926,
2024-12-06,256.926,
2024-12-07,256.926,
2024-12-08,256.926,
2024-12-09,256.926,
2024-12-10,256.926,
2024-12-11,256.926,
2024-12-12,256.926,
2024-12-13,256.926,
2024-12-14,,256.92784880569224
2024-12-15,,256.9282254762251
2024-12-16,,256.9283022180325
2024-12-17,,256.92831785319504
2024-12-18,,256.9283210386596
2024-12-19,,256.9283216876573
2024-12-20,,256.9283218198823
