date,price,forecast_price
2020-07-07,8.589,
2020-07-08,8.681,
2020-07-09,9.077,
2020-07-10,8.69,
2020-07-11,8.825,
2020-07-12,9.001,
2020-07-13,9.598,
2020-07-14,8.714,
2020-07-15,9.375,
2020-07-16,9.29,
2020-07-17,9.253,
2020-07-18,9.278,
2020-07-19,9.209,
2020-07-20,9.474,
2020-07-21,9.26,
2020-07-22,9.087,
2020-07-23,9.11,
2020-07-24,9.32,
2020-07-25,9.516,
2020-07-26,9.042,
2020-07-27,9.499,
2020-07-28,9.251,
2020-07-29,9.466,
2020-07-30,9.186,
2020-07-31,8.968,
2020-08-01,9.21,
2020-08-02,8.981,
2020-08-03,8.889,
2020-08-04,8.744,
2020-08-05,8.852,
2020-08-06,9.021,
2020-08-07,8.869,
2020-08-08,9.142,
2020-08-09,9.311,
2020-08-10,8.899,
2020-08-11,9.054,
2020-08-12,8.884,
2020-08-13,8.606,
2020-08-14,8.916,
2020-08-15,8.898,
2020-08-16,8.927,
2020-08-17,8.63,
2020-08-18,8.566,
2020-08-19,8.397,
2020-08-20,8.576,
2020-08-21,8.464,
2020-08-22,8.588,
2020-08-23,8.735,
2020-08-24,8.457,
2020-08-25,8.407,
2020-08-26,8.33,
2020-08-27,8.206,
2020-08-28,8.307,
2020-08-29,8.432,
2020-08-30,8.356,
2020-08-31,8.311,
2020-09-01,8.303,
2020-09-02,8.323,
2020-09-03,8.204,
2020-09-04,8.138,
2020-09-05,7.915,
2020-09-06,7.832,
2020-09-07,8.039,
2020-09-08,8.144,
2020-09-09,7.97,
2020-09-10,7.89,
2020-09-11,8.014,
2020-09-12,8.162,
2020-09-13,8.169,
2020-09-14,7.987,
2020-09-15,7.991,
2020-09-16,7.988,
2020-09-17,8.117,
2020-09-18,8.15,
2020-09-19,8.312,
2020-09-20,7.996,
2020-09-21,8.099,
2020-09-22,8.095,
2020-09-23,8.037,
2020-09-24,8.049,
2020-09-25,8.08,
2020-09-26,7.99,
2020-09-27,8.204,
2020-09-28,7.789,
2020-09-29,7.701,
2020-09-30,7.834,
2020-10-01,8.207,
2020-10-02,7.891,
2020-10-03,8.127,
2020-10-04,8.064,
2020-10-05,8.022,
2020-10-06,8.161,
2020-10-07,8.134,
2020-10-08,8.402,
2020-10-09,8.384,
2020-10-10,8.338,
2020-10-11,8.02,
2020-10-12,8.274,
2020-10-13,8.032,
2020-10-14,8.137,
2020-10-15,7.999,
2020-10-16,7.993,
2020-10-17,7.968,
2020-10-18,8.016,
2020-10-19,7.934,
2020-10-20,8.119,
2020-10-21,8.292,
2020-10-22,8.263,
2020-10-23,7.936,
2020-10-24,8.038,
2020-10-25,8.193,
2020-10-26,7.818,
2020-10-27,7.923,
2020-10-28,8.368,
2020-10-29,8.059,
2020-10-30,7.8,
2020-10-31,7.758,
2020-11-01,8.036,
2020-11-02,7.885,
2020-11-03,8.073,
2020-11-04,7.963,
2020-11-05,8.539,
2020-11-06,8.488,
2020-11-07,8.402,
2020-11-08,8.008,
2020-11-09,9.53,
2020-11-10,8.125,
2020-11-11,8.111,
2020-11-12,8.167,
2020-11-13,8.015,
2020-11-14,7.84,
2020-11-15,8.37,
2020-11-16,8.259,
2020-11-17,8.226,
2020-11-18,8.107,
2020-11-19,8.175,
2020-11-20,7.958,
2020-11-21,8.208,
2020-11-22,8.169,
2020-11-23,8.273,
2020-11-24,8.232,
2020-11-25,7.964,
2020-11-26,7.773,
2020-11-27,7.855,
2020-11-28,7.743,
2020-11-29,7.853,
2020-11-30,7.796,
2020-12-01,7.855,
2020-12-02,7.929,
2020-12-03,8.07,
2020-12-04,6.722,
2020-12-05,7.364,
2020-12-06,7.296,
2020-12-07,7.212,
2020-12-08,7.2,
2020-12-09,7.225,
2020-12-10,6.95,
2020-12-11,7.311,
2020-12-12,7.454,
2020-12-13,7.723,
2020-12-14,7.679,
2020-12-15,7.465,
2020-12-16,7.795,
2020-12-17,8.096,
2020-12-18,8.442,
2020-12-19,8.222,
2020-12-20,8.38,
2020-12-21,8.433,
2020-12-22,8.07,
2020-12-23,7.898,
2020-12-24,8.213,
2020-12-25,8.598,
2020-12-26,8.577,
2020-12-27,8.708,
2020-12-28,8.826,
2020-12-29,8.69,
2020-12-30,9.371,
2020-12-31,9.591,
2021-01-01,9.586,
2021-01-02,9.615,
2021-01-03,9.56,
2021-01-04,9.433,
2021-01-05,9.609,
2021-01-06,9.673,
2021-01-07,10.324,
2021-01-08,10.196,
2021-01-09,9.972,
2021-01-10,9.963,
2021-01-11,10.05,
2021-01-12,10.241,
2021-01-13,10.475,
2021-01-14,10.693,
2021-01-15,10.993,
2021-01-16,11.343,
2021-01-17,11.047,
2021-01-18,11.165,
2021-01-19,11.412,
2021-01-20,12.208,
2021-01-21,11.953,
2021-01-22,11.547,
2021-01-23,11.009,
2021-01-24,11.023,
2021-01-25,10.958,
2021-01-26,11.5,
2021-01-27,10.486,
2021-01-28,9.711,
2021-01-29,9.944,
2021-01-30,10.163,
2021-01-31,10.356,
2021-02-01,9.829,
2021-02-02,10.163,
2021-02-03,10.045,
2021-02-04,10.297,
2021-02-05,10.375,
2021-02-06,10.635,
2021-02-07,10.069,
2021-02-08,10.314,
2021-02-09,10.005,
2021-02-10,10.091,
2021-02-11,9.845,
2021-02-12,9.864,
2021-02-13,10.326,
2021-02-14,10.404,
2021-02-15,10.245,
2021-02-16,10.427,
2021-02-17,10.623,
2021-02-18,10.471,
2021-02-19,10.517,
2021-02-20,10.423,
2021-02-21,10.353,
2021-02-22,10.562,
2021-02-23,10.539,
2021-02-24,10.641,
2021-02-25,11.679,
2021-02-26,10.855,
2021-02-27,10.645,
2021-02-28,10.718,
2021-03-01,10.426,
2021-03-02,11.145,
2021-03-03,11.208,
2021-03-04,11.121,
2021-03-05,11.582,
2021-03-06,11.984,
2021-03-07,11.754,
2021-03-08,11.731,
2021-03-09,11.832,
2021-03-10,14.156,
2021-03-11,11.603,
2021-03-12,11.64,
2021-03-13,12.768,
2021-03-14,11.846,
2021-03-15,11.922,
2021-03-16,11.699,
2021-03-17,12.388,
2021-03-18,12.214,
2021-03-19,12.061,
2021-03-20,11.958,
2021-03-21,11.992,
2021-03-22,11.624,
2021-03-23,11.726,
2021-03-24,11.381,
2021-03-25,10.794,
2021-03-26,10.94,
2021-03-27,11.379,
2021-03-28,12.106,
2021-03-29,11.354,
2021-03-30,11.561,
2021-03-31,11.674,
2021-04-01,12.04,
2021-04-02,11.911,
2021-04-03,11.841,
2021-04-04,12.235,
2021-04-05,12.058,
2021-04-06,11.715,
2021-04-07,11.247,
2021-04-08,10.541,
2021-04-09,10.626,
2021-04-10,10.565,
2021-04-11,10.626,
2021-04-12,10.683,
2021-04-13,10.758,
2021-04-14,10.761,
2021-04-15,11.023,
2021-04-16,11.005,
2021-04-17,10.858,
2021-04-18,11.198,
2021-04-19,10.599,
2021-04-20,10.469,
2021-04-21,9.917,
2021-04-22,10.257,
2021-04-23,10.039,
2021-04-24,10.323,
2021-04-25,10.029,
2021-04-26,10.198,
2021-04-27,10.095,
2021-04-28,10.067,
2021-04-29,10.185,
2021-04-30,9.9,
2021-05-01,10.048,
2021-05-02,10.066,
2021-05-03,10.637,
2021-05-04,10.74,
2021-05-05,10.414,
2021-05-06,10.758,
2021-05-07,10.594,
2021-05-08,10.658,
2021-05-09,10.46,
2021-05-10,10.228,
2021-05-11,10.224,
2021-05-12,10.69,
2021-05-13,10.698,
2021-05-14,11.016,
2021-05-15,10.735,
2021-05-16,11.28,
2021-05-17,10.78,
2021-05-18,10.938,
2021-05-19,11.782,
2021-05-20,10.597,
2021-05-21,10.637,
2021-05-22,10.643,
2021-05-23,10.448,
2021-05-24,10.639,
2021-05-25,10.498,
2021-05-26,10.589,
2021-05-27,11.936,
2021-05-28,10.719,
2021-05-29,10.204,
2021-05-30,10.119,
2021-05-31,10.224,
2021-06-01,10.18,
2021-06-02,10.489,
2021-06-03,10.509,
2021-06-04,10.288,
2021-06-05,10.051,
2021-06-06,9.904,
2021-06-07,9.86,
2021-06-08,10.28,
2021-06-09,10.121,
2021-06-10,9.89,
2021-06-11,9.935,
2021-06-12,9.883,
2021-06-13,9.885,
2021-06-14,9.546,
2021-06-15,9.906,
2021-06-16,9.745,
2021-06-17,9.806,
2021-06-18,10.246,
2021-06-19,10.116,
2021-06-20,10.062,
2021-06-21,9.378,
2021-06-22,9.292,
2021-06-23,9.664,
2021-06-24,9.052,
2021-06-25,8.788,
2021-06-26,8.889,
2021-06-27,8.849,
2021-06-28,8.987,
2021-06-29,8.952,
2021-06-30,8.901,
2021-07-01,8.982,
2021-07-02,8.802,
2021-07-03,8.67,
2021-07-04,8.599,
2021-07-05,8.56,
2021-07-06,8.419,
2021-07-07,8.396,
2021-07-08,8.528,
2021-07-09,8.716,
2021-07-10,8.715,
2021-07-11,8.557,
2021-07-12,8.571,
2021-07-13,8.425,
2021-07-14,8.192,
2021-07-15,8.559,
2021-07-16,8.708,
2021-07-17,8.551,
2021-07-18,8.509,
2021-07-19,8.611,
2021-07-20,8.385,
2021-07-21,8.349,
2021-07-22,8.255,
2021-07-23,8.382,
2021-07-24,8.662,
2021-07-25,8.275,
2021-07-26,8.663,
2021-07-27,8.684,
2021-07-28,8.598,
2021-07-29,8.509,
2021-07-30,8.365,
2021-07-31,8.513,
2021-08-01,8.6,
2021-08-02,8.608,
2021-08-03,8.612,
2021-08-04,8.361,
2021-08-05,8.648,
2021-08-06,8.789,
2021-08-07,8.58,
2021-08-08,8.497,
2021-08-09,8.567,
2021-08-10,8.715,
2021-08-11,8.24,
2021-08-12,8.041,
2021-08-13,8.153,
2021-08-14,8.201,
2021-08-15,7.801,
2021-08-16,7.683,
2021-08-17,7.931,
2021-08-18,7.782,
2021-08-19,7.764,
2021-08-20,7.463,
2021-08-21,7.834,
2021-08-22,7.516,
2021-08-23,7.277,
2021-08-24,8.53,
2021-08-25,7.292,
2021-08-26,7.314,
2021-08-27,7.248,
2021-08-28,7.5,
2021-08-29,7.223,
2021-08-30,7.573,
2021-08-31,7.4,
2021-09-01,7.486,
2021-09-02,7.446,
2021-09-03,7.526,
2021-09-04,7.311,
2021-09-05,7.321,
2021-09-06,7.306,
2021-09-07,11.087,
2021-09-08,7.433,
2021-09-09,7.604,
2021-09-10,7.74,
2021-09-11,7.468,
2021-09-12,7.256,
2021-09-13,7.374,
2021-09-14,7.256,
2021-09-15,7.49,
2021-09-16,7.496,
2021-09-17,7.354,
2021-09-18,7.248,
2021-09-19,7.449,
2021-09-20,7.368,
2021-09-21,7.321,
2021-09-22,5.994,
2021-09-23,5.751,
2021-09-24,5.643,
2021-09-25,5.808,
2021-09-26,5.813,
2021-09-27,5.775,
2021-09-28,6.133,
2021-09-29,5.926,
2021-09-30,5.863,
2021-10-01,6.057,
2021-10-02,6.205,
2021-10-03,6.407,
2021-10-04,6.525,
2021-10-05,6.539,
2021-10-06,7.178,
2021-10-07,6.697,
2021-10-08,7.097,
2021-10-09,7.148,
2021-10-10,7.117,
2021-10-11,7.458,
2021-10-12,7.235,
2021-10-13,7.211,
2021-10-14,6.92,
2021-10-15,6.944,
2021-10-16,6.543,
2021-10-17,6.73,
2021-10-18,6.833,
2021-10-19,6.767,
2021-10-20,6.603,
2021-10-21,6.696,
2021-10-22,5.843,
2021-10-23,6.047,
2021-10-24,5.929,
2021-10-25,6.011,
2021-10-26,6.164,
2021-10-27,6.264,
2021-10-28,6.044,
2021-10-29,6.208,
2021-10-30,6.304,
2021-10-31,6.437,
2021-11-01,6.326,
2021-11-02,6.327,
2021-11-03,6.354,
2021-11-04,6.621,
2021-11-05,6.551,
2021-11-06,6.646,
2021-11-07,6.419,
2021-11-08,6.454,
2021-11-09,6.347,
2021-11-10,6.236,
2021-11-11,6.167,
2021-11-12,6.037,
2021-11-13,6.322,
2021-11-14,6.703,
2021-11-15,6.461,
2021-11-16,6.682,
2021-11-17,6.635,
2021-11-18,6.811,
2021-11-19,6.924,
2021-11-20,7.135,
2021-11-21,7.188,
2021-11-22,7.164,
2021-11-23,6.931,
2021-11-24,6.891,
2021-11-25,6.814,
2021-11-26,6.645,
2021-11-27,6.681,
2021-11-28,6.778,
2021-11-29,6.91,
2021-11-30,6.659,
2021-12-01,6.828,
2021-12-02,7.0,
2021-12-03,7.208,
2021-12-04,7.405,
2021-12-05,7.261,
2021-12-06,7.315,
2021-12-07,7.675,
2021-12-08,7.671,
2021-12-09,7.42,
2021-12-10,7.375,
2021-12-11,7.321,
2021-12-12,7.532,
2021-12-13,7.619,
2021-12-14,7.64,
2021-12-15,7.854,
2021-12-16,7.179,
2021-12-17,7.489,
2021-12-18,7.603,
2021-12-19,7.591,
2021-12-20,7.528,
2021-12-21,7.312,
2021-12-22,7.274,
2021-12-23,7.604,
2021-12-24,8.808,
2021-12-25,8.019,
2021-12-26,8.008,
2021-12-27,7.655,
2021-12-28,7.843,
2021-12-29,7.973,
2021-12-30,7.94,
2021-12-31,8.088,
2022-01-01,8.077,
2022-01-02,7.998,
2022-01-03,8.21,
2022-01-04,8.463,
2022-01-05,8.316,
2022-01-06,8.46,
2022-01-07,8.612,
2022-01-08,8.652,
2022-01-09,8.445,
2022-01-10,8.197,
2022-01-11,8.232,
2022-01-12,8.183,
2022-01-13,8.178,
2022-01-14,8.213,
2022-01-15,8.042,
2022-01-16,8.294,
2022-01-17,8.378,
2022-01-18,8.468,
2022-01-19,8.918,
2022-01-20,9.102,
2022-01-21,9.194,
2022-01-22,8.796,
2022-01-23,8.584,
2022-01-24,8.502,
2022-01-25,8.543,
2022-01-26,8.41,
2022-01-27,8.237,
2022-01-28,7.959,
2022-01-29,8.36,
2022-01-30,8.323,
2022-01-31,8.166,
2022-02-01,8.203,
2022-02-02,8.318,
2022-02-03,8.277,
2022-02-04,8.481,
2022-02-05,8.553,
2022-02-06,8.573,
2022-02-07,8.389,
2022-02-08,11.198,
2022-02-09,8.472,
2022-02-10,8.601,
2022-02-11,8.432,
2022-02-12,8.445,
2022-02-13,8.517,
2022-02-14,8.511,
2022-02-15,8.257,
2022-02-16,8.465,
2022-02-17,8.603,
2022-02-18,8.801,
2022-02-19,8.429,
2022-02-20,8.504,
2022-02-21,8.543,
2022-02-22,8.39,
2022-02-23,8.743,
2022-02-24,8.696,
2022-02-25,8.988,
2022-02-26,8.617,
2022-02-27,8.773,
2022-02-28,8.644,
2022-03-01,8.442,
2022-03-02,8.368,
2022-03-03,8.638,
2022-03-04,8.916,
2022-03-05,8.854,
2022-03-06,8.828,
2022-03-07,8.69,
2022-03-08,8.192,
2022-03-09,8.508,
2022-03-10,8.66,
2022-03-11,9.043,
2022-03-12,9.076,
2022-03-13,9.242,
2022-03-14,9.068,
2022-03-15,9.181,
2022-03-16,8.978,
2022-03-17,9.448,
2022-03-18,10.238,
2022-03-19,9.865,
2022-03-20,9.522,
2022-03-21,9.445,
2022-03-22,9.373,
2022-03-23,8.97,
2022-03-24,9.11,
2022-03-25,9.012,
2022-03-26,10.808,
2022-03-27,8.636,
2022-03-28,8.951,
2022-03-29,9.097,
2022-03-30,9.174,
2022-03-31,9.436,
2022-04-01,10.99,
2022-04-02,9.128,
2022-04-03,9.306,
2022-04-04,8.969,
2022-04-05,9.029,
2022-04-06,9.274,
2022-04-07,8.991,
2022-04-08,9.127,
2022-04-09,9.156,
2022-04-10,8.624,
2022-04-11,9.197,
2022-04-12,8.841,
2022-04-13,9.079,
2022-04-14,9.33,
2022-04-15,9.208,
2022-04-16,9.3,
2022-04-17,9.402,
2022-04-18,9.648,
2022-04-19,9.716,
2022-04-20,9.655,
2022-04-21,9.757,
2022-04-22,15.225,
2022-04-23,9.708,
2022-04-24,9.878,
2022-04-25,9.504,
2022-04-26,9.338,
2022-04-27,9.25,
2022-04-28,8.951,
2022-04-29,8.778,
2022-04-30,8.992,
2022-05-01,8.948,
2022-05-02,9.74,
2022-05-03,8.998,
2022-05-04,8.681,
2022-05-05,8.722,
2022-05-06,8.731,
2022-05-07,8.721,
2022-05-08,8.704,
2022-05-09,8.806,
2022-05-10,8.882,
2022-05-11,8.585,
2022-05-12,8.567,
2022-05-13,8.578,
2022-05-14,8.379,
2022-05-15,8.354,
2022-05-16,8.622,
2022-05-17,8.608,
2022-05-18,8.757,
2022-05-19,9.203,
2022-05-20,9.919,
2022-05-21,9.262,
2022-05-22,9.04,
2022-05-23,8.813,
2022-05-24,9.097,
2022-05-25,8.99,
2022-05-26,8.676,
2022-05-27,8.813,
2022-05-28,8.656,
2022-05-29,8.723,
2022-05-30,8.934,
2022-05-31,9.242,
2022-06-01,9.334,
2022-06-02,9.496,
2022-06-03,9.401,
2022-06-04,9.551,
2022-06-05,9.434,
2022-06-06,9.612,
2022-06-07,9.464,
2022-06-08,9.587,
2022-06-09,9.477,
2022-06-10,9.328,
2022-06-11,9.118,
2022-06-12,9.377,
2022-06-13,9.067,
2022-06-14,9.258,
2022-06-15,9.17,
2022-06-16,8.95,
2022-06-17,9.295,
2022-06-18,9.426,
2022-06-19,9.271,
2022-06-20,9.043,
2022-06-21,9.685,
2022-06-22,9.018,
2022-06-23,8.908,
2022-06-24,8.527,
2022-06-25,8.204,
2022-06-26,8.335,
2022-06-27,8.488,
2022-06-28,8.463,
2022-06-29,8.335,
2022-06-30,8.465,
2022-07-01,9.323,
2022-07-02,9.061,
2022-07-03,9.196,
2022-07-04,9.312,
2022-07-05,9.635,
2022-07-06,9.551,
2022-07-07,9.9,
2022-07-08,10.104,
2022-07-09,9.641,
2022-07-10,9.833,
2022-07-11,10.311,
2022-07-12,10.328,
2022-07-13,11.173,
2022-07-14,11.488,
2022-07-15,9.695,
2022-07-16,10.303,
2022-07-17,9.458,
2022-07-18,10.351,
2022-07-19,9.845,
2022-07-20,9.856,
2022-07-21,9.474,
2022-07-22,9.42,
2022-07-23,9.281,
2022-07-24,9.531,
2022-07-25,9.599,
2022-07-26,9.936,
2022-07-27,9.709,
2022-07-28,10.194,
2022-07-29,10.248,
2022-07-30,9.732,
2022-07-31,9.949,
2022-08-01,10.488,
2022-08-02,10.701,
2022-08-03,10.99,
2022-08-04,11.192,
2022-08-05,11.727,
2022-08-06,11.305,
2022-08-07,11.15,
2022-08-08,10.617,
2022-08-09,10.398,
2022-08-10,10.317,
2022-08-11,10.402,
2022-08-12,10.03,
2022-08-13,9.877,
2022-08-14,9.974,
2022-08-15,10.13,
2022-08-16,9.595,
2022-08-17,9.458,
2022-08-18,9.655,
2022-08-19,9.907,
2022-08-20,10.147,
2022-08-21,10.007,
2022-08-22,10.155,
2022-08-23,10.302,
2022-08-24,10.025,
2022-08-25,9.884,
2022-08-26,9.947,
2022-08-27,9.565,
2022-08-28,9.57,
2022-08-29,9.479,
2022-08-30,9.352,
2022-08-31,9.1,
2022-09-01,9.182,
2022-09-02,9.008,
2022-09-03,10.491,
2022-09-04,9.123,
2022-09-05,9.271,
2022-09-06,9.212,
2022-09-07,9.226,
2022-09-08,9.342,
2022-09-09,9.391,
2022-09-10,9.235,
2022-09-11,9.13,
2022-09-12,9.143,
2022-09-13,8.939,
2022-09-14,8.981,
2022-09-15,9.331,
2022-09-16,9.368,
2022-09-17,9.336,
2022-09-18,9.224,
2022-09-19,8.954,
2022-09-20,8.95,
2022-09-21,9.162,
2022-09-22,8.862,
2022-09-23,8.93,
2022-09-24,8.964,
2022-09-25,8.658,
2022-09-26,8.574,
2022-09-27,8.382,
2022-09-28,8.626,
2022-09-29,8.746,
2022-09-30,8.686,
2022-10-01,8.39,
2022-10-02,8.5,
2022-10-03,8.547,
2022-10-04,8.84,
2022-10-05,8.925,
2022-10-06,9.077,
2022-10-07,9.329,
2022-10-08,9.378,
2022-10-09,9.266,
2022-10-10,9.46,
2022-10-11,9.489,
2022-10-12,9.384,
2022-10-13,9.626,
2022-10-14,9.802,
2022-10-15,9.716,
2022-10-16,9.45,
2022-10-17,9.349,
2022-10-18,9.316,
2022-10-19,9.278,
2022-10-20,9.194,
2022-10-21,9.93,
2022-10-22,8.282,
2022-10-23,8.41,
2022-10-24,8.37,
2022-10-25,10.853,
2022-10-26,8.613,
2022-10-27,8.605,
2022-10-28,8.458,
2022-10-29,8.271,
2022-10-30,8.419,
2022-10-31,8.456,
2022-11-01,8.698,
2022-11-02,8.565,
2022-11-03,8.716,
2022-11-04,8.795,
2022-11-05,9.047,
2022-11-06,8.626,
2022-11-07,8.627,
2022-11-08,8.553,
2022-11-09,8.825,
2022-11-10,8.757,
2022-11-11,8.799,
2022-11-12,8.681,
2022-11-13,8.491,
2022-11-14,8.457,
2022-11-15,8.491,
2022-11-16,8.468,
2022-11-17,8.639,
2022-11-18,8.55,
2022-11-19,8.489,
2022-11-20,8.509,
2022-11-21,8.563,
2022-11-22,8.344,
2022-11-23,8.024,
2022-11-24,7.736,
2022-11-25,7.512,
2022-11-26,7.633,
2022-11-27,7.521,
2022-11-28,7.629,
2022-11-29,8.066,
2022-11-30,8.142,
2022-12-01,8.333,
2022-12-02,9.48,
2022-12-03,8.749,
2022-12-04,8.687,
2022-12-05,9.036,
2022-12-06,8.697,
2022-12-07,8.722,
2022-12-08,8.707,
2022-12-09,8.284,
2022-12-10,8.659,
2022-12-11,8.567,
2022-12-12,8.511,
2022-12-13,8.28,
2022-12-14,8.343,
2022-12-15,8.381,
2022-12-16,8.399,
2022-12-17,8.443,
2022-12-18,8.326,
2022-12-19,8.463,
2022-12-20,8.395,
2022-12-21,8.552,
2022-12-22,8.516,
2022-12-23,8.82,
2022-12-24,9.648,
2022-12-25,8.896,
2022-12-26,8.62,
2022-12-27,8.735,
2022-12-28,8.782,
2022-12-29,9.394,
2022-12-30,9.543,
2022-12-31,9.503,
2023-01-01,9.265,
2023-01-02,8.949,
2023-01-03,9.217,
2023-01-04,9.824,
2023-01-05,9.837,
2023-01-06,9.711,
2023-01-07,9.637,
2023-01-08,10.063,
2023-01-09,10.403,
2023-01-10,10.329,
2023-01-11,10.336,
2023-01-12,10.094,
2023-01-13,9.934,
2023-01-14,9.82,
2023-01-15,9.869,
2023-01-16,9.51,
2023-01-17,9.602,
2023-01-18,9.869,
2023-01-19,9.473,
2023-01-20,9.652,
2023-01-21,9.746,
2023-01-22,9.928,
2023-01-23,10.074,
2023-01-24,10.202,
2023-01-25,10.28,
2023-01-26,10.232,
2023-01-27,10.075,
2023-01-28,9.984,
2023-01-29,10.215,
2023-01-30,10.165,
2023-01-31,10.451,
2023-02-01,10.003,
2023-02-02,9.887,
2023-02-03,10.192,
2023-02-04,9.926,
2023-02-05,9.921,
2023-02-06,9.865,
2023-02-07,18.17,
2023-02-08,9.96,
2023-02-09,9.903,
2023-02-10,10.227,
2023-02-11,9.975,
2023-02-12,9.793,
2023-02-13,10.02,
2023-02-14,10.054,
2023-02-15,10.667,
2023-02-16,11.559,
2023-02-17,12.573,
2023-02-18,11.641,
2023-02-19,11.153,
2023-02-20,11.502,
2023-02-21,10.993,
2023-02-22,11.405,
2023-02-23,11.737,
2023-02-24,11.509,
2023-02-25,11.217,
2023-02-26,11.664,
2023-02-27,11.869,
2023-02-28,11.746,
2023-03-01,11.761,
2023-03-02,12.055,
2023-03-03,12.192,
2023-03-04,12.407,
2023-03-05,12.114,
2023-03-06,12.003,
2023-03-07,11.847,
2023-03-08,12.172,
2023-03-09,12.214,
2023-03-10,12.048,
2023-03-11,11.833,
2023-03-12,12.083,
2023-03-13,11.756,
2023-03-14,12.561,
2023-03-15,12.158,
2023-03-16,12.298,
2023-03-17,12.415,
2023-03-18,12.028,
2023-03-19,12.049,
2023-03-20,12.29,
2023-03-21,12.191,
2023-03-22,11.844,
2023-03-23,12.027,
2023-03-24,11.861,
2023-03-25,12.102,
2023-03-26,12.013,
2023-03-27,11.956,
2023-03-28,12.513,
2023-03-29,12.596,
2023-03-30,12.217,
2023-03-31,14.98,
2023-04-01,12.462,
2023-04-02,12.866,
2023-04-03,13.067,
2023-04-04,12.759,
2023-04-05,12.687,
2023-04-06,12.541,
2023-04-07,16.063,
2023-04-08,12.738,
2023-04-09,13.068,
2023-04-10,13.364,
2023-04-11,13.363,
2023-04-12,13.28,
2023-04-13,13.516,
2023-04-14,13.908,
2023-04-15,15.139,
2023-04-16,15.379,
2023-04-17,14.69,
2023-04-18,14.579,
2023-04-19,14.848,
2023-04-20,14.457,
2023-04-21,13.971,
2023-04-22,13.874,
2023-04-23,14.464,
2023-04-24,13.651,
2023-04-25,12.754,
2023-04-26,12.614,
2023-04-27,13.092,
2023-04-28,12.979,
2023-04-29,13.408,
2023-04-30,13.357,
2023-05-01,13.554,
2023-05-02,14.274,
2023-05-03,14.949,
2023-05-04,15.966,
2023-05-05,15.031,
2023-05-06,15.268,
2023-05-07,14.296,
2023-05-08,13.562,
2023-05-09,14.0,
2023-05-10,14.158,
2023-05-11,14.333,
2023-05-12,14.676,
2023-05-13,14.629,
2023-05-14,14.751,
2023-05-15,15.034,
2023-05-16,14.281,
2023-05-17,14.389,
2023-05-18,14.146,
2023-05-19,13.378,
2023-05-20,13.491,
2023-05-21,13.356,
2023-05-22,13.539,
2023-05-23,14.121,
2023-05-24,14.976,
2023-05-25,15.842,
2023-05-26,15.254,
2023-05-27,15.386,
2023-05-28,15.132,
2023-05-29,14.986,
2023-05-30,14.852,
2023-05-31,15.073,
2023-06-01,14.976,
2023-06-02,15.054,
2023-06-03,15.164,
2023-06-04,14.894,
2023-06-05,14.914,
2023-06-06,14.736,
2023-06-07,14.8,
2023-06-08,14.625,
2023-06-09,14.726,
2023-06-10,14.552,
2023-06-11,14.633,
2023-06-12,26.387,
2023-06-13,14.435,
2023-06-14,15.443,
2023-06-15,14.011,
2023-06-16,14.288,
2023-06-17,13.964,
2023-06-18,13.934,
2023-06-19,14.147,
2023-06-20,14.049,
2023-06-21,14.449,
2023-06-22,14.512,
2023-06-23,14.466,
2023-06-24,14.505,
2023-06-25,14.436,
2023-06-26,14.319,
2023-06-27,14.501,
2023-06-28,14.05,
2023-06-29,13.012,
2023-06-30,12.836,
2023-07-01,12.383,
2023-07-02,12.068,
2023-07-03,11.8,
2023-07-04,20.427,
2023-07-05,17.01,
2023-07-06,12.587,
2023-07-07,12.89,
2023-07-08,12.222,
2023-07-09,12.273,
2023-07-10,12.525,
2023-07-11,14.285,
2023-07-12,12.056,
2023-07-13,12.059,
2023-07-14,12.106,
2023-07-15,14.939,
2023-07-16,12.182,
2023-07-17,12.266,
2023-07-18,11.749,
2023-07-19,11.705,
2023-07-20,11.093,
2023-07-21,11.75,
2023-07-22,11.95,
2023-07-23,11.99,
2023-07-24,12.157,
2023-07-25,12.837,
2023-07-26,12.11,
2023-07-27,12.116,
2023-07-28,12.027,
2023-07-29,12.018,
2023-07-30,12.23,
2023-07-31,12.356,
2023-08-01,12.23,
2023-08-02,11.95,
2023-08-03,12.178,
2023-08-04,11.963,
2023-08-05,12.13,
2023-08-06,11.975,
2023-08-07,11.717,
2023-08-08,11.905,
2023-08-09,11.974,
2023-08-10,11.832,
2023-08-11,11.73,
2023-08-12,11.617,
2023-08-13,11.214,
2023-08-14,11.089,
2023-08-15,11.167,
2023-08-16,12.212,
2023-08-17,11.118,
2023-08-18,11.332,
2023-08-19,11.333,
2023-08-20,11.113,
2023-08-21,11.233,
2023-08-22,11.383,
2023-08-23,11.219,
2023-08-24,11.378,
2023-08-25,11.319,
2023-08-26,11.121,
2023-08-27,11.283,
2023-08-28,11.173,
2023-08-29,11.479,
2023-08-30,11.664,
2023-08-31,11.151,
2023-09-01,11.597,
2023-09-02,11.824,
2023-09-03,12.068,
2023-09-04,12.039,
2023-09-05,12.071,
2023-09-06,17.122,
2023-09-07,11.852,
2023-09-08,11.896,
2023-09-09,11.985,
2023-09-10,11.802,
2023-09-11,11.747,
2023-09-12,11.496,
2023-09-13,12.683,
2023-09-14,12.952,
